4,4,3,3,2,2,1,1
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.)
538.9500122,0.10204342,538.9500122,0.12419495,538.9500122,0.20566611,538.9500122,0
540,0.095697112,540,0.157228589,540,0.180246681,540,-0.025611036
541.0200195,0.180589244,541.0200195,0.220437169,541.0200195,0.19076854,541.0200195,0.017362617
542.0499878,0.203823388,542.0499878,0.258964479,542.0499878,0.208427414,542.0499878,-0.008658683
542.9400024,0.095387578,542.9400024,0.212063894,542.9400024,0.272683293,542.9400024,0.008565604
543.9699707,0.19061482,543.9699707,0.154945344,543.9699707,0.1768675,543.9699707,-0.025484201
545,0.189138293,545,0.178989977,545,0.188909307,545,-0.033595942
546.0200195,0.156735703,546.0200195,0.195466876,546.0200195,0.255510509,546.0200195,0.051800501
547.0499878,0.104002357,547.0499878,0.177627772,547.0499878,0.202858612,547.0499878,0.051289942
547.9400024,0.203838959,547.9400024,0.155975148,547.9400024,0.24502556,547.9400024,0
548.9699707,0.102396064,548.9699707,0.168074668,548.9699707,0.197982296,548.9699707,-0.025753506
550,0.129396245,550,0.136462882,550,0.189759865,550,-0.034649435
551.039978,0.104278006,551.039978,0.143765643,551.039978,0.187577277,551.039978,-0.043111254
551.9400024,0.128795162,551.9400024,0.150181979,551.9400024,0.170697987,551.9400024,0.034489896
552.9799805,0.095886469,552.9799805,0.177679867,552.9799805,0.136037067,552.9799805,0.034318853
554.0200195,0.12174654,554.0200195,0.248025,554.0200195,0.172152594,554.0200195,-0.008573462
555.0700073,0.121540442,555.0700073,0.215132788,555.0700073,0.185369313,555.0700073,-0.017155455
555.9699707,0.097348578,555.9699707,0.163203135,555.9699707,0.211038128,555.9699707,0.058964252
557.0100098,0.140569136,557.0100098,0.163089275,557.0100098,0.295797974,557.0100098,-0.017056406
558.0499878,0.179468766,558.0499878,0.12193422,558.0499878,0.110969789,558.0499878,0.017072713
558.9500122,0.060988892,558.9500122,0.217992201,558.9500122,0.118760817,558.9500122,-0.034363966
560,0.149622873,560,0.07899449,560,0.177923888,560,0.034139887
561.0200195,0.138431057,561.0200195,0.139451772,561.0200195,0.244889006,561.0200195,0.008534972
562.0499878,0.13374944,562.0499878,0.128986761,562.0499878,0.153265834,562.0499878,0.034327693
562.9400024,0.122925632,562.9400024,0.110322818,562.9400024,0.163126528,562.9400024,0.02571818
563.9699707,0.154836044,563.9699707,0.154546231,563.9699707,0.136035919,563.9699707,0.034097109
565,0.120876186,565,0.156508133,565,0.211783648,565,-0.025705177
566.0200195,0.086364739,566.0200195,0.111569792,566.0200195,0.229861572,566.0200195,0.04265156
567.0499878,0.190935746,567.0499878,0.13871789,567.0499878,0.152811736,567.0499878,0.017373476
567.9400024,0.189076528,567.9400024,0.094686374,567.9400024,0.143151864,567.9400024,-0.025726341
568.9699707,0.155523688,568.9699707,0.077200875,568.9699707,0.152347416,568.9699707,0.059552673
570,0.069101334,570,0.138280317,570,0.135081515,570,0.016989466
571.0200195,0.077969328,571.0200195,0.147674546,571.0200195,0.176540315,571.0200195,0.060067791
572.0499878,0.095100597,572.0499878,0.086033344,572.0499878,0.136209622,572.0499878,0.008546205
572.9400024,0.094489545,572.9400024,0.120287314,572.9400024,0.169134632,572.9400024,-0.044206709
573.9699707,0.112689734,573.9699707,0.155702606,573.9699707,0.076001324,573.9699707,0
